Index,Time,(vision_recv_data)->pitch
89688,179.376514,0
89689,179.378752,0
89690,179.380705,0
89691,179.382318,0
89692,179.384265,0
89693,179.386211,0
89694,179.388813,0
89695,179.390796,0
89696,179.392282,0
89697,179.394881,0
89698,179.396181,0
89699,179.398781,0
89700,179.400727,0
89701,179.402679,0
89702,179.404628,0
89703,179.406302,0
89704,179.408673,0
89705,179.410737,0
89706,179.412689,0
89707,179.414636,0
89708,179.416584,0
89709,179.418257,0
89710,179.420206,0
89711,179.422157,0
89712,179.424513,0
89713,179.426587,0
89714,179.428215,0
89715,179.43048,0
89716,179.432432,0
89717,179.434377,0
89718,179.436326,0
89719,179.438274,0
89720,179.440635,0
89721,179.44302,0
89722,179.444314,0
89723,179.446259,0
89724,179.448207,0
89725,179.450154,0
89726,179.452761,0
89727,179.455112,0
89728,179.456678,0
89729,179.458937,0
89730,179.460235,0
89731,179.462188,0
89732,179.464788,0
89733,179.46712,0
89734,179.46841,0
89735,179.470356,0
89736,179.47254,0
89737,179.474769,0
89738,179.476721,0
89739,179.478667,0
89740,179.480277,0
89741,179.482228,0
89742,179.484177,0
89743,179.486813,0
89744,179.488318,0
89745,179.49055,0
89746,179.492171,0
89747,179.494772,0
89748,179.496717,0
89749,179.4987,0
89750,179.5003,0
89751,179.502288,0
89752,179.504176,0
89753,179.50646,0
89754,179.508413,0
89755,179.51036,0
89756,179.512311,0
89757,179.514258,0
89758,179.516588,0
89759,179.518533,0
89760,179.520889,0
89761,179.522342,0
89762,179.524289,0
89763,179.526237,0
89764,179.528502,0
89765,179.530448,0
89766,179.532402,0
89767,179.534349,0
89768,179.536703,0
89769,179.538764,0
89770,179.541029,0
89771,179.542326,0
89772,179.544274,0
89773,179.546222,0
89774,179.548169,0
89775,179.550547,0
89776,179.553004,0
89777,179.554296,0
89778,179.556245,0
89779,179.558193,0
89780,179.560794,0
89781,179.562425,0
89782,179.564374,0
89783,179.56631,0
89784,179.568566,0
89785,179.570517,0
89786,179.572469,0
89787,179.574416,0
89788,179.576364,0
89789,179.578628,0
89790,179.580574,0
89791,179.582941,0
89792,179.584358,0
89793,179.586306,0
89794,179.588255,0
89795,179.590516,0
89796,179.592469,0
89797,179.594417,0
89798,179.596571,0
89799,179.598837,0
89800,179.600788,0
89801,179.602467,0
89802,179.604416,0
89803,179.606364,0
89804,179.608309,0
89805,179.610257,0
89806,179.612627,0
89807,179.61442,0
89808,179.616368,0
89809,179.618315,0
89810,179.620262,0
89811,179.622231,0
89812,179.624514,0
89813,179.627026,0
89814,179.628492,0
89815,179.630573,0
89816,179.632524,0
89817,179.634471,0
89818,179.63642,0
89819,179.638365,0
89820,179.640629,0
89821,179.642582,0
89822,179.644952,0
89823,179.646352,0
89824,179.6483,0
89825,179.650246,0
89826,179.652581,0
89827,179.654529,0
89828,179.656474,0
89829,179.658421,0
89830,179.660794,0
89831,179.662206,0
89832,179.664535,0
89833,179.666482,0
89834,179.668429,0
89835,179.670377,0
89836,179.672329,0
89837,179.674275,0
89838,179.676982,0
89839,179.678395,0
89840,179.68034,0
89841,179.682293,0
89842,179.684242,0
89843,179.686188,0
89844,179.68911,0
89845,179.690725,0
89846,179.692287,0
89847,179.694546,0
89848,179.696497,0
89849,179.698442,0
89850,179.700391,0
89851,179.702725,0
89852,179.704673,0
89853,179.706618,0
89854,179.708805,0
89855,179.710241,0
89856,179.712305,0
89857,179.714634,0
89858,179.716582,0
89859,179.718528,0
89860,179.720476,0
89861,179.722426,0
89862,179.72441,0
89863,179.726258,0
89864,179.728516,0
89865,179.730468,0
89866,179.732422,0
89867,179.734367,0
89868,179.736315,0
89869,179.738579,0
89870,179.740781,0
89871,179.742251,0
89872,179.744303,0
89873,179.746248,0
89874,179.748197,0
89875,179.750526,0
89876,179.752476,0
89877,179.754424,0
89878,179.756373,0
89879,179.75875,0
89880,179.760158,0
89881,179.762845,0
89882,179.764794,0
89883,179.766739,0
89884,179.768687,0
89885,179.770634,0
89886,179.772586,0
89887,179.775272,0
89888,179.776685,0
89889,179.778633,0
89890,179.780582,0
89891,179.782533,0
89892,179.784481,0
89893,179.786428,0
89894,179.788918,0
89895,179.790375,0
89896,179.792441,0
89897,179.794386,0
89898,179.796335,0
89899,179.798283,0
89900,179.800612,0
89901,179.802562,0
89902,179.804511,0
89903,179.806875,0
89904,179.808275,0
89905,179.810226,0
89906,179.812562,0
89907,179.814507,0
89908,179.816455,0
89909,179.8184,0
89910,179.820349,0
89911,179.822716,0
89912,179.824446,0
89913,179.826394,0
89914,179.828342,0
89915,179.830288,0
89916,179.832666,0
89917,179.834614,0
89918,179.836223,0
89919,179.838604,0
89920,179.84068,0
89921,179.842632,0
89922,179.844579,0
89923,179.846526,0
89924,179.848855,0
89925,179.850147,0
89926,179.852992,0
89927,179.854457,0
89928,179.856853,0
89929,179.858804,0
89930,179.861137,0
89931,179.862431,0
89932,179.864379,0
89933,179.866324,0
89934,179.868273,0
89935,179.870625,0
89936,179.873013,0
89937,179.874306,0
89938,179.876255,0
89939,179.8782,0
89940,179.880147,0
89941,179.882753,0
89942,179.884254,0
89943,179.886829,0
89944,179.888781,0
89945,179.890728,0
89946,179.89268,0
89947,179.894627,0
89948,179.896575,0
89949,179.898248,0
89950,179.900641,0
89951,179.903051,0
89952,179.904344,0
89953,179.906291,0
89954,179.908238,0
89955,179.910567,0
89956,179.91252,0
89957,179.914465,0
89958,179.916861,0
89959,179.918265,0
89960,179.920215,0
89961,179.922483,0
89962,179.924432,0
89963,179.926378,0
89964,179.928325,0
89965,179.930273,0
89966,179.932479,0
89967,179.934231,0
89968,179.936307,0
89969,179.938252,0
89970,179.940201,0
89971,179.942151,0
89972,179.944754,0
89973,179.946428,0
89974,179.948656,0
89975,179.950906,0
89976,179.952207,0
89977,179.954807,0
89978,179.956756,0
89979,179.959088,0
89980,179.960377,0
89981,179.962695,0
89982,179.964249,0
89983,179.966477,0
89984,179.968426,0
89985,179.970374,0
89986,179.972644,0
89987,179.974591,0
89988,179.976536,0
89989,179.978707,0
89990,179.980958,0
89991,179.982259,0
89992,179.984523,0
89993,179.986469,0
89994,179.988417,0
89995,179.990365,0
89996,179.992315,0
89997,179.994481,0
89998,179.996331,0
89999,179.9984,0
90000,180.000347,0
90001,180.0023,0
90002,180.004247,0
90003,180.006194,0
90004,180.008523,0
90005,180.010703,0
90006,180.012984,0
90007,180.01428,0
90008,180.016225,0
90009,180.018173,0
90010,180.020438,0
90011,180.022388,0
90012,180.024702,0
90013,180.026884,0
90014,180.028351,0
90015,180.030414,0
90016,180.032683,0
90017,180.034631,0
90018,180.036577,0
90019,180.038525,0
90020,180.04047,0
90021,180.042698,0
90022,180.045323,0
90023,180.0466,0
90024,180.048545,0
90025,180.050493,0
90026,180.052444,0
90027,180.054392,0
90028,180.056339,0
90029,180.058236,0
90030,180.060504,0
90031,180.062461,0
90032,180.064406,0
90033,180.066353,0
90034,180.068302,0
90035,180.070564,0
90036,180.072517,0
90037,180.074881,0
90038,180.076276,0
90039,180.078227,0
90040,180.080172,0
90041,180.082441,0
90042,180.08439,0
90043,180.086338,0
90044,180.088318,0
90045,180.090665,0
90046,180.092736,0
90047,180.094409,0
90048,180.096738,0
90049,180.098686,0
90050,180.100635,0
90051,180.102585,0
90052,180.104533,0
90053,180.106468,0
90054,180.108705,0
90055,180.110656,0
90056,180.112608,0
90057,180.114554,0
90058,180.116502,0
90059,180.118766,0
90060,180.120711,0
90061,180.122216,0
90062,180.124478,0
90063,180.126429,0
90064,180.128377,0
90065,180.130641,0
90066,180.132592,0
90067,180.13454,0
90068,180.136485,0
90069,180.138876,0
90070,180.140273,0
90071,180.142611,0
90072,180.144556,0
90073,180.146504,0
90074,180.14845,0
90075,180.150398,0
90076,180.152351,0
90077,180.15511,0
90078,180.156512,0
90079,180.15846,0
90080,180.160405,0
90081,180.162357,0
90082,180.164306,0
90083,180.16658,0
90084,180.168194,0
90085,180.170574,0
90086,180.172662,0
90087,180.174607,0
90088,180.176555,0
90089,180.1785,0
90090,180.180765,0
90091,180.182718,0
90092,180.184665,0
90093,180.186205,0
90094,180.188444,0
90095,180.190393,0
90096,180.192727,0
90097,180.194674,0
90098,180.196623,0
90099,180.198569,0
90100,180.200516,0
90101,180.202886,0
90102,180.204656,0
90103,180.206603,0
90104,180.208549,0
90105,180.210496,0
90106,180.21245,0
90107,180.214395,0
90108,180.216659,0
90109,180.218166,0
90110,180.220464,0
90111,180.222421,0
90112,180.224368,0
90113,180.226314,0
90114,180.228919,0
90115,180.230216,0
90116,180.232167,0
90117,180.234529,0
90118,180.236582,0
90119,180.238527,0
90120,180.240856,0
90121,180.242154,0
90122,180.244758,0
90123,180.246703,0
90124,180.248686,0
90125,180.251032,0
90126,180.252819,0
90127,180.254767,0
90128,180.256715,0
90129,180.25866,0
90130,180.260609,0
90131,180.262559,0
90132,180.264507,0
90133,180.26638,0
90134,180.268621,0
90135,180.27057,0
90136,180.272522,0
90137,180.274467,0
90138,180.276416,0
90139,180.27868,0
90140,180.280628,0
90141,180.283021,0
90142,180.284432,0
90143,180.286378,0
90144,180.288325,0
90145,180.290654,0
90146,180.292608,0
90147,180.294553,0
90148,180.2965,0
90149,180.29907,0
90150,180.300506,0
90151,180.302305,0
90152,180.30425,0
90153,180.306198,0
90154,180.3088,0
90155,180.310747,0
90156,180.312698,0
90157,180.314529,0
90158,180.316814,0
90159,180.318763,0
90160,180.32071,0
90161,180.322663,0
90162,180.32461,0
90163,180.326873,0
90164,180.328166,0
90165,180.330976,0
90166,180.332455,0
90167,180.334516,0
90168,180.336464,0
90169,180.338411,0
90170,180.340742,0
90171,180.342692,0
90172,180.344639,0
90173,180.346585,0
90174,180.348959,0
90175,180.350417,0
90176,180.352367,0
90177,180.354696,0
90178,180.356645,0
90179,180.35859,0
90180,180.360538,0
90181,180.362491,0
90182,180.364854,0
90183,180.366588,0
90184,180.368894,0
90185,180.370186,0
90186,180.372794,0
90187,180.374741,0
90188,180.376689,0
90189,180.378297,0
90190,180.380667,0
90191,180.382737,0
90192,180.384682,0
90193,180.386629,0
90194,180.388576,0
90195,180.390252,0
90196,180.392202,0
90197,180.394149,0
90198,180.396511,0
90199,180.398573,0
90200,180.400519,0
90201,180.402853,0
90202,180.404146,0
90203,180.406749,0
90204,180.408694,0
90205,180.410199,0
90206,180.41247,0
90207,180.414737,0
90208,180.416685,0
90209,180.418632,0
90210,180.420579,0
90211,180.422532,0
90212,180.424477,0
90213,180.42667,0
90214,180.428424,0
90215,180.430852,0
90216,180.432806,0
90217,180.434754,0
90218,180.436703,0
90219,180.438648,0
90220,180.440324,0
90221,180.442274,0
90222,180.444647,0
90223,180.446726,0
90224,180.448674,0
90225,180.45062,0
90226,180.452301,0
90227,180.454247,0
90228,180.456194,0
90229,180.458795,0
90230,180.460309,0
90231,180.462605,0
90232,180.464219,0
90233,180.466165,0
90234,180.468766,0
90235,180.470714,0
90236,180.472667,0
90237,180.474612,0
90238,180.476451,0
90239,180.478717,0
90240,180.480666,0
90241,180.482619,0
90242,180.484565,0
90243,180.486513,0
90244,180.488844,0
90245,180.490792,0
90246,180.492319,0
90247,180.494583,0
90248,180.496174,0
90249,180.498775,0
90250,180.501126,0
90251,180.502402,0
90252,180.50435,0
90253,180.506297,0
90254,180.508666,0
90255,180.51071,0
90256,180.512662,0
90257,180.514271,0
90258,180.51622,0
90259,180.518165,0
90260,180.520768,0
90261,180.522718,0
90262,180.524278,0
90263,180.526839,0
90264,180.528788,0
90265,180.530736,0
90266,180.53269,0
90267,180.534635,0
90268,180.536583,0
90269,180.538257,0
90270,180.540452,0
90271,180.542701,0
90272,180.544653,0
90273,180.546598,0
90274,180.548547,0
90275,180.55022,0
90276,180.552173,0
90277,180.554489,0
90278,180.556877,0
90279,180.558263,0
90280,180.560212,0
90281,180.562481,0
90282,180.56443,0
90283,180.566377,0
90284,180.568323,0
90285,180.57027,0
90286,180.572752,0
90287,180.575324,0
90288,180.576598,0
90289,180.578545,0
90290,180.580492,0
90291,180.582445,0
90292,180.584392,0
90293,180.586338,0
90294,180.588934,0
90295,180.590367,0
90296,180.592451,0
90297,180.594398,0
90298,180.596347,0
90299,180.598292,0
90300,180.600621,0
90301,180.602574,0
90302,180.604777,0
90303,180.606212,0
90304,180.608289,0
90305,180.610234,0
90306,180.612505,0
90307,180.614452,0
90308,180.616397,0
90309,180.618345,0
90310,180.62033,0
90311,180.622676,0
90312,180.624398,0
90313,180.626705,0
90314,180.628654,0
90315,180.630599,0
90316,180.632552,0
90317,180.634497,0
90318,180.636174,0
90319,180.638383,0
90320,180.640617,0
90321,180.642574,0
90322,180.644523,0
90323,180.646468,0
90324,180.648797,0
90325,180.650745,0
90326,180.652912,0
90327,180.654382,0
90328,180.656433,0
90329,180.658378,0
90330,180.660644,0
90331,180.662596,0
90332,180.664542,0
90333,180.666489,0
90334,180.668438,0
90335,180.67082,0
90336,180.672551,0
90337,180.674499,0
90338,180.676446,0
90339,180.678393,0
90340,180.680341,0
90341,180.682291,0
90342,180.684622,0
90343,180.686798,0
90344,180.688267,0
90345,180.690702,0
90346,180.69266,0
90347,180.694605,0
90348,180.696934,0
90349,180.698229,0
90350,180.700176,0
90351,180.703055,0
90352,180.704487,0
90353,180.706545,0
90354,180.708494,0
90355,180.710757,0
90356,180.71271,0
90357,180.714655,0
90358,180.716604,0
90359,180.718892,0
90360,180.720322,0
90361,180.722723,0
90362,180.724672,0
90363,180.726617,0
90364,180.728565,0
90365,180.73051,0
90366,180.732464,0
90367,180.734793,0
90368,180.736301,0
90369,180.738596,0
90370,180.740549,0
90371,180.742499,0
90372,180.744447,0
90373,180.746776,0
90374,180.748725,0
90375,180.75067,0
90376,180.752222,0
90377,180.754466,0
90378,180.756419,0
90379,180.758349,0
90380,180.760295,0
90381,180.762247,0
90382,180.764194,0
90383,180.766797,0
90384,180.768301,0
90385,180.770869,0
90386,180.772172,0
90387,180.774772,0
90388,180.77672,0
90389,180.778668,0
90390,180.780614,0
90391,180.782295,0
90392,180.784453,0
90393,180.786716,0
90394,180.788669,0
90395,180.790615,0
90396,180.792567,0
90397,180.794896,0
90398,180.796189,0
90399,180.799004,0
90400,180.800472,0
90401,180.802517,0
90402,180.804466,0
90403,180.80673,0
90404,180.808678,0
90405,180.810623,0
90406,180.812577,0
90407,180.814752,0
90408,180.816221,0
90409,180.81831,0
90410,180.820231,0
90411,180.822183,0
90412,180.824784,0
90413,180.826731,0
90414,180.828678,0
90415,180.830625,0
90416,180.832584,0
90417,180.834821,0
90418,180.836774,0
90419,180.838721,0
90420,180.840667,0
90421,180.842619,0
90422,180.844294,0
90423,180.846242,0
90424,180.848467,0
90425,180.850746,0
90426,180.852702,0
90427,180.85465,0
90428,180.856258,0
90429,180.858205,0
90430,180.860807,0
90431,180.86276,0
90432,180.864961,0
90433,180.866397,0
90434,180.868771,0
90435,180.870716,0
90436,180.872669,0
90437,180.874614,0
90438,180.876563,0
90439,180.87851,0
90440,180.880184,0
90441,180.882561,0
90442,180.884642,0
90443,180.886284,0
90444,180.888232,0
90445,180.890177,0
90446,180.892512,0
90447,180.89446,0
90448,180.896443,0
90449,180.898778,0
90450,180.900188,0
90451,180.902793,0
90452,180.905057,0
90453,180.906349,0
90454,180.908298,0
90455,180.910243,0
90456,180.912196,0
90457,180.914562,0
90458,180.91694,0
90459,180.918233,0
90460,180.920178,0
90461,180.922786,0
90462,180.924733,0
90463,180.92668,0
90464,180.929009,0
90465,180.930536,0
90466,180.932831,0
90467,180.934783,0
90468,180.936728,0
90469,180.938676,0
90470,180.940622,0
90471,180.942303,0
90472,180.94425,0
90473,180.946212,0
90474,180.94856,0
90475,180.950616,0
90476,180.952566,0
90477,180.954176,0
90478,180.956779,0
90479,180.958726,0
90480,180.960363,0
90481,180.96232,0
90482,180.964699,0
90483,180.966424,0
90484,180.968372,0
90485,180.970317,0
90486,180.972271,0
90487,180.974217,0
90488,180.976164,0
90489,180.978493,0
90490,180.980869,0
90491,180.982265,0
90492,180.984217,0
90493,180.986162,0
90494,180.988766,0
90495,180.99044,0
90496,180.992393,0
90497,180.994545,0
90498,180.996824,0
90499,180.998775,0
90500,181.000723,0
90501,181.002989,0
90502,181.004285,0
90503,181.00623,0
90504,181.008178,0
90505,181.010503,0
90506,181.012565,0
90507,181.014829,0
90508,181.016776,0
90509,181.018724,0
90510,181.020705,0
90511,181.022291,0
90512,181.024457,0
90513,181.026735,0
90514,181.028416,0
90515,181.030362,0
90516,181.032314,0
90517,181.034262,0
90518,181.036208,0
90519,181.038809,0
90520,181.040741,0
90521,181.04299,0
90522,181.044284,0
90523,181.04623,0
90524,181.048177,0
90525,181.050778,0
90526,181.052395,0
90527,181.05434,0
90528,181.056288,0
90529,181.05866,0
90530,181.060725,0
90531,181.062676,0
90532,181.064287,0
90533,181.066232,0
90534,181.068181,0
90535,181.070781,0
90536,181.072734,0
90537,181.074277,0
90538,181.076902,0
90539,181.078564,0
90540,181.080512,0
90541,181.082464,0
90542,181.084411,0
90543,181.086359,0
90544,181.088687,0
90545,181.090898,0
90546,181.092371,0
90547,181.094803,0
90548,181.096755,0
90549,181.0987,0
90550,181.100965,0
90551,181.102263,0
90552,181.10421,0
90553,181.106846,0
90554,181.108317,0
90555,181.110595,0
90556,181.112868,0
90557,181.11416,0
90558,181.116762,0
90559,181.11871,0
90560,181.120655,0
90561,181.122608,0
90562,181.125351,0
90563,181.126749,0
90564,181.128699,0
90565,181.130646,0
90566,181.132598,0
90567,181.134545,0
90568,181.136493,0
90569,181.138166,0
90570,181.140562,0
90571,181.142635,0
90572,181.144581,0
90573,181.146528,0
90574,181.148477,0
90575,181.150741,0
90576,181.152691,0
90577,181.154639,0
90578,181.157009,0
90579,181.158409,0
90580,181.160357,0
90581,181.162624,0
90582,181.164264,0
90583,181.166209,0
90584,181.168812,0
90585,181.170972,0
90586,181.17245,0
90587,181.174252,0
90588,181.176204,0
90589,181.178804,0
90590,181.180753,0
90591,181.182704,0
90592,181.184651,0
90593,181.186325,0
90594,181.188705,0
90595,181.190784,0
90596,181.192737,0
90597,181.194682,0
90598,181.196631,0
90599,181.198894,0
90600,181.200187,0
90601,181.202792,0
90602,181.204325,0
90603,181.206603,0
90604,181.208554,0
90605,181.210818,0
90606,181.21277,0
90607,181.214717,0
90608,181.216663,0
90609,181.21861,0
90610,181.220978,0
90611,181.222394,0
90612,181.224724,0
90613,181.226672,0
90614,181.228618,0
90615,181.230566,0
90616,181.232518,0
90617,181.234463,0
90618,181.23635,0
90619,181.238645,0
90620,181.240285,0
90621,181.242241,0
90622,181.244188,0
90623,181.246791,0
90624,181.248399,0
90625,181.250346,0
90626,181.252727,0
90627,181.254767,0
90628,181.256715,0
90629,181.25866,0
90630,181.260272,0
90631,181.262222,0
90632,181.26417,0
90633,181.266771,0
90634,181.268265,0
90635,181.270546,0
90636,181.272502,0
90637,181.274176,0
90638,181.27678,0
90639,181.278725,0
90640,181.280673,0
90641,181.282623,0
90642,181.284997,0
90643,181.28678,0
90644,181.288728,0
90645,181.290673,0
90646,181.292627,0
90647,181.294572,0
90648,181.29652,0
90649,181.298467,0
90650,181.300321,0
90651,181.30258,0
90652,181.304227,0
90653,181.306174,0
90654,181.308776,0
90655,181.310724,0
90656,181.312337,0
90657,181.314285,0
90658,181.316503,0
90659,181.318782,0
90660,181.320731,0
90661,181.322684,0
90662,181.324359,0
90663,181.326307,0
90664,181.328252,0
90665,181.330199,0
90666,181.332554,0
90667,181.334606,0
90668,181.336279,0
90669,181.338226,0
90670,181.340173,0
90671,181.342781,0
90672,181.344726,0
90673,181.346674,0
90674,181.348564,0
90675,181.350801,0
90676,181.352757,0
90677,181.354705,0
90678,181.356651,0
90679,181.358599,0
90680,181.360862,0
90681,181.362813,0
90682,181.364352,0
90683,181.366574,0
90684,181.36856,0
90685,181.370172,0
90686,181.373184,0
90687,181.374455,0
90688,181.376402,0
90689,181.378383,0
90690,181.380707,0
90691,181.382764,0
90692,181.384712,0
90693,181.386385,0
90694,181.388334,0
90695,181.390279,0
90696,181.392232,0
90697,181.394177,0
90698,181.396575,0
90699,181.398308,0
90700,181.400257,0
90701,181.40221,0
90702,181.404812,0
90703,181.406759,0
90704,181.408707,0
90705,181.410315,0
90706,181.41271,0
90707,181.414781,0
90708,181.416727,0
90709,181.418674,0
90710,181.420621,0
90711,181.422302,0
90712,181.424247,0
90713,181.426195,0
90714,181.428577,0
90715,181.431009,0
90716,181.432307,0
90717,181.434636,0
90718,181.436585,0
90719,181.43853,0
90720,181.440478,0
90721,181.442431,0
90722,181.444796,0
90723,181.446522,0
90724,181.448469,0
90725,181.450414,0
90726,181.452368,0
90727,181.454316,0
90728,181.456261,0
90729,181.458209,0
90730,181.460954,0
90731,181.462363,0
90732,181.464311,0
90733,181.466256,0
90734,181.468205,0
90735,181.471193,0
90736,181.472487,0
90737,181.474432,0
90738,181.476787,0
90739,181.478211,0
90740,181.480158,0
90741,181.482764,0
90742,181.484442,0
90743,181.486387,0
90744,181.488334,0
90745,181.49028,0
90746,181.492648,0
90747,181.494765,0
90748,181.496375,0
90749,181.498321,0
90750,181.50027,0
90751,181.502565,0
90752,181.504514,0
90753,181.506462,0
90754,181.508288,0
90755,181.510587,0
90756,181.512544,0
90757,181.514491,0
90758,181.516438,0
90759,181.518386,0
90760,181.520715,0
90761,181.522665,0
90762,181.524184,0
90763,181.526507,0
90764,181.528456,0
90765,181.530404,0
90766,181.532739,0
90767,181.534684,0
90768,181.536632,0
90769,181.538579,0
90770,181.540931,0
90771,181.542339,0
90772,181.544603,0
90773,181.546548,0
90774,181.548497,0
90775,181.550445,0
90776,181.552395,0
90777,181.554343,0
90778,181.557017,0
90779,181.55843,0
90780,181.560378,0
90781,181.562331,0
90782,181.564637,0
90783,181.566584,0
90784,181.568532,0
90785,181.570206,0
90786,181.572589,0
90787,181.574664,0
90788,181.576609,0
90789,181.578557,0
90790,181.580506,0
90791,181.582185,0
90792,181.584785,0
90793,181.58698,0
90794,181.588416,0
90795,181.590475,0
90796,181.592428,0
90797,181.594689,0
90798,181.596638,0
90799,181.598586,0
90800,181.600531,0
90801,181.602483,0
90802,181.604857,0
90803,181.606584,0
90804,181.608531,0
90805,181.610479,0
90806,181.612431,0
90807,181.614378,0
90808,181.616326,0
90809,181.618653,0
90810,181.62082,0
90811,181.62229,0
90812,181.624384,0
90813,181.626332,0
90814,181.628279,0
90815,181.630607,0
90816,181.63256,0
90817,181.634845,0
90818,181.637054,0
90819,181.638488,0
90820,181.640549,0
90821,181.642818,0
90822,181.644765,0
90823,181.646712,0
90824,181.648658,0
90825,181.650605,0
90826,181.652559,0
90827,181.655246,0
90828,181.656658,0
90829,181.658609,0
90830,181.660556,0
90831,181.662509,0
90832,181.664456,0
90833,181.666401,0
90834,181.668732,0
90835,181.670282,0
90836,181.672547,0
90837,181.674498,0
90838,181.676447,0
90839,181.678393,0
90840,181.680722,0
90841,181.682674,0
90842,181.684621,0
90843,181.686996,0
90844,181.688393,0
90845,181.690339,0
90846,181.692609,0
90847,181.694557,0
90848,181.696502,0
90849,181.69845,0
90850,181.70074,0
90851,181.702287,0
90852,181.704858,0
90853,181.70681,0
90854,181.708759,0
90855,181.710704,0
90856,181.712657,0
90857,181.714602,0
90858,181.716279,0
90859,181.718664,0
90860,181.720735,0
90861,181.722686,0
90862,181.724635,0
90863,181.72658,0
90864,181.728909,0
90865,181.730201,0
90866,181.732155,0
90867,181.734523,0
90868,181.736586,0
90869,181.738532,0
90870,181.740797,0
90871,181.742749,0
90872,181.744695,0
90873,181.746642,0
90874,181.748591,0
90875,181.750964,0
90876,181.752395,0
90877,181.754659,0
90878,181.756606,0
90879,181.758554,0
90880,181.760501,0
90881,181.762452,0
90882,181.764401,0
90883,181.766313,0
90884,181.768584,0
90885,181.770223,0
90886,181.772175,0
90887,181.774778,0
90888,181.776723,0
90889,181.778398,0
90890,181.780345,0
90891,181.782737,0
90892,181.784791,0
90893,181.786738,0
90894,181.788685,0
90895,181.790293,0
90896,181.792246,0
90897,181.794193,0
90898,181.796795,0
90899,181.798311,0
90900,181.800589,0
90901,181.802206,0
90902,181.80481,0
90903,181.806756,0
90904,181.808703,0
90905,181.810648,0
90906,181.812602,0
90907,181.81459,0
90908,181.816821,0
90909,181.81877,0
90910,181.820719,0
90911,181.822669,0
90912,181.824617,0
90913,181.826945,0
90914,181.828239,0
90915,181.83077,0
90916,181.832244,0
90917,181.834304,0
90918,181.836253,0
90919,181.838516,0
90920,181.840462,0
90921,181.842415,0
90922,181.844364,0
90923,181.846344,0
90924,181.848681,0
90925,181.851061,0
90926,181.85236,0
90927,181.854308,0
90928,181.856253,0
90929,181.858201,0
90930,181.860149,0
90931,181.863401,0
90932,181.864834,0
90933,181.866227,0
90934,181.868178,0
90935,181.870781,0
90936,181.872731,0
90937,181.874679,0
90938,181.876353,0
90939,181.878507,0
90940,181.880775,0
90941,181.882732,0
90942,181.884678,0
90943,181.886626,0
90944,181.888234,0
90945,181.890182,0
90946,181.892789,0
90947,181.894983,0
90948,181.896418,0
90949,181.898836,0
90950,181.900449,0
90951,181.902402,0
90952,181.904349,0
90953,181.906295,0
90954,181.908244,0
90955,181.910189,0
90956,181.913005,0
90957,181.914408,0
90958,181.916357,0
90959,181.918302,0
90960,181.92025,0
90961,181.9222,0
90962,181.92453,0
90963,181.926478,0
90964,181.928849,0
90965,181.930252,0
90966,181.93221,0
90967,181.934811,0
90968,181.937078,0
90969,181.938366,0
90970,181.940313,0
90971,181.942266,0
90972,181.944639,0
90973,181.946693,0
90974,181.948958,0
90975,181.95025,0
90976,181.9522,0
90977,181.954148,0
90978,181.95675,0
90979,181.958264,0
90980,181.960528,0
90981,181.962561,0
90982,181.96451,0
90983,181.966455,0
90984,181.968402,0
90985,181.97035,0
90986,181.972302,0
90987,181.97424,0
90988,181.976542,0
90989,181.978491,0
90990,181.98044,0
90991,181.982393,0
90992,181.984338,0
90993,181.986602,0
90994,181.988551,0
90995,181.990743,0
90996,181.992232,0
90997,181.994304,0
90998,181.996253,0
90999,181.998517,0
91000,182.000464,0
91001,182.002415,0
91002,182.004364,0
91003,182.006309,0
91004,182.008684,0
91005,182.010475,0
91006,182.012429,0
91007,182.014375,0
91008,182.016322,0
91009,182.018267,0
91010,182.020216,0
91011,182.02255,0
91012,182.024929,0
91013,182.026346,0
91014,182.028295,0
91015,182.030275,0
91016,182.032557,0
91017,182.03482,0
91018,182.036769,0
91019,182.038714,0
91020,182.040258,0
91021,182.042557,0
91022,182.044507,0
91023,182.046771,0
91024,182.048718,0
91025,182.050664,0
91026,182.052618,0
91027,182.054565,0
91028,182.056928,0
91029,182.058319,0
91030,182.06065,0
91031,182.0626,0
91032,182.064548,0
91033,182.066495,0
91034,182.068442,0
91035,182.07039,0
91036,182.072318,0
91037,182.074578,0
91038,182.076531,0
91039,182.078478,0
91040,182.080424,0
91041,182.082376,0
91042,182.084641,0
91043,182.086587,0
91044,182.088937,0
91045,182.090332,0
91046,182.092286,0
91047,182.094234,0
91048,182.096498,0
91049,182.098443,0
91050,182.100392,0
91051,182.102671,0
91052,182.104227,0
91053,182.106492,0
91054,182.108171,0
91055,182.110774,0
91056,182.112724,0
91057,182.114672,0
91058,182.116619,0
91059,182.118566,0
91060,182.12045,0
91061,182.122722,0
91062,182.124675,0
91063,182.126622,0
91064,182.128568,0
91065,182.130515,0
91066,182.132785,0
91067,182.134731,0
91068,182.136266,0
91069,182.138554,0
91070,182.140505,0
91071,182.142458,0
91072,182.144722,0
91073,182.146667,0
91074,182.148616,0
91075,182.150563,0
91076,182.152725,0
91077,182.155005,0
91078,182.156683,0
91079,182.158628,0
91080,182.160575,0
91081,182.162528,0
91082,182.164475,0
91083,182.166838,0
91084,182.168367,0
91085,182.170217,0
